623	16
623	811
743	113
743	940
205	993
631	218
631	681
647	144
444	952
444	491
420	907
527	77
527	26
527	171
527	509
527	515
527	773
493	71
493	755
493	686
493	294
493	262
329	304
329	676
329	655
939	71
939	424
939	340
939	345
939	397
815	818
815	662
989	629
808	1
808	867
808	51
808	870
808	764
808	627
524	69
524	515
524	877
384	228
384	63
384	504
384	614
384	221
384	446
384	862
85	529
85	356
85	965
85	372
85	300
108	180
108	717
108	870
2	473
2	558
2	48
2	393
2	165
197	144
197	355
197	67
197	960
761	97
761	198
800	734
800	115
800	539
800	862
794	543
794	783
53	142
53	719
53	763
53	949
907	137
907	67
907	151
907	100
907	102
907	223
907	937
870	541
641	424
641	125
641	169
277	866
277	704
277	829
277	886
277	261
482	621
553	207
553	31
553	70
553	877
637	202
637	609
637	454
637	63
637	561
637	71
637	198
637	426
80	183
80	443
80	946
80	684
80	614
902	609
902	196
902	829
902	338
902	337
177	866
177	841
177	809
716	645
716	398
250	943
350	513
350	920
350	62
350	895
350	240
350	758
350	604
84	504
84	366
191	245
600	476
600	750
479	819
479	610
479	267
479	360
479	145
479	336
601	379
601	960
478	72
478	946
478	993
489	965
489	70
489	74
826	717
826	142
826	119
826	779
826	498
208	823
208	363
208	373
988	625
988	683
988	326
291	11
291	671
291	732
291	385
513	4
513	337
740	497
740	178
740	504
740	635
740	218
740	663
238	628
238	838
238	993
697	866
697	466
697	371
697	70
546	963
546	355
546	548
546	61
546	337
686	963
686	521
686	263
686	259
758	558
758	702
758	427
915	102
915	881
627	620
627	372
627	502
332	628
332	849
760	613
999	14
999	173
999	591
11	275
11	860
66	20
66	497
66	155
66	150
66	60
20	356
20	518
20	512
315	44
315	725
315	780
635	73
635	786
635	666
635	414
981	95
981	491
981	833
981	505
299	720
299	480
299	769
299	900
621	466
621	741
61	610
61	427
61	968
61	561
61	701
841	865
841	111
841	549
841	280
195	360
195	431
195	156
917	223
610	46
610	683
610	480
610	945
91	348
91	383
91	914
91	858
134	830
134	755
373	209
261	165
261	369
744	625
744	109
744	480
456	725
456	849
456	729
456	993
456	947
423	102
423	216
423	585
698	777
698	924
698	328
887	202
418	518
418	722
485	865
485	427
485	211
485	947
529	77
529	542
529	849
606	62
606	109
83	174
83	63
83	561
83	509
620	558
620	413
620	604
415	72
415	6
415	202
415	930
415	376
7	987
7	713
7	168
7	626
576	685
576	237
576	59
576	480
576	805
200	304
200	727
330	587
451	25
451	717
451	786
451	945
180	162
180	151
180	825
49	713
397	466
397	265
397	859
397	596
732	390
732	385
612	811
612	662
612	458
683	294
752	4
752	995
752	596
851	722
851	62
851	975
300	509
300	130
300	296
300	668
476	113
476	480
476	143
503	193
503	242
503	465
629	775
355	142
355	247
355	383
355	809
762	473
762	938
762	756
762	226
762	145
762	429
731	949
731	256
731	679
541	778
541	552
541	246
541	830
541	255
541	266
172	199
172	379
172	263
653	539
125	562
579	504
579	294
786	580
343	14
343	43
343	757
343	567
776	512
776	811
776	269
776	402
776	850
776	514
613	781
613	340
613	754
613	876
667	515
110	396
110	735
314	371
314	133
314	947
314	318
345	179
345	294
345	969
908	756
296	375
296	237
296	798
938	225
938	27
256	76
256	557
256	458
256	566
256	540
256	302
810	131
810	270
242	443
242	492
242	209
348	45
348	106
348	163
954	333
458	275
458	473
458	876
965	23
965	619
965	807
965	952
965	904
369	201
337	687
833	592
702	59
702	561
802	56
802	360
802	216
424	97
424	198
860	45
860	724
6	272
941	185
941	703
338	639
338	741
338	663
338	336
152	955
152	226
152	947
152	465
165	677
165	864
375	34
375	672
375	163
375	937
183	928
183	542
183	905
183	560
183	495
282	584
549	113
549	431
549	780
662	602
662	812
221	588
221	480
303	178
303	507
303	472
60	963
60	739
60	486
768	8
768	102
768	216
158	3
158	986
158	360
158	353
202	28
202	688
202	856
427	922
427	450
742	921
602	555
720	839
480	566
480	570
428	858
417	518
417	839
417	582
417	974
566	873
156	781
156	302
156	975
3	865
474	866
474	818
474	486
474	246
730	145
780	162
780	783
780	859
780	929
400	618
400	675
400	814
400	559
69	962
69	363
619	207
619	142
619	542
619	44
619	346
619	995
412	186
412	87
412	707
412	591
217	777
383	89
383	77
383	536
383	157
383	764
100	891
437	289
437	328
363	562
363	245
196	497
961	31
961	737
961	206
961	889
356	204
356	615
322	687
322	16
322	809
322	421
322	604
25	682
920	67
920	340
419	882
76	455
76	521
76	766
82	670
82	706
325	102
127	811
127	582
127	422
127	531
599	914
599	895
599	594
599	921
171	790
171	467
171	216
143	890
764	854
378	497
378	492
378	591
572	949
430	996
430	426
521	584
163	639
163	584
35	14
35	199
35	927
558	949
558	229
558	736
558	929
677	649
396	713
396	598
396	882
396	318
714	119
714	468
201	781
201	684
201	366
201	381
201	313
201	901
201	666
625	321
625	515
372	107
372	972
372	226
372	793
562	336
562	563
883	701
883	246
997	14
997	713
997	694
997	67
997	62
997	106
436	561
436	721
481	814
520	151
520	729
536	59
536	139
536	278
536	467
151	74
151	756
533	385
539	498
909	95
909	283
106	772
237	72
237	671
237	955
237	70
237	253
237	607
237	679
26	622
26	671
830	963
703	791
703	717
703	864
703	861
703	937
703	580
228	501
228	676
228	435
274	182
274	422
597	512
597	394
597	854
962	265
226	293
226	777
358	321
358	70
358	537
358	918
145	173
922	626
922	567
168	891
168	736
168	591
781	23
781	130
849	126
206	144
206	454
206	807
206	470
206	463
368	502
850	864
850	313
850	712
16	9
229	59
229	624
229	216
969	360
969	998
969	926
969	769
969	328
321	582
321	669
542	466
542	455
707	184
433	882
854	443
854	287
136	32
136	19
136	828
722	694
722	840
722	688
119	164
254	109
840	867
840	31
700	89
700	515
913	259
960	763
960	588
960	442
960	674
960	921
4	792
4	963
72	866
72	12
72	670
72	416
72	741
72	934
72	545
819	55
819	756
819	676
669	835
669	429
835	866
835	62
835	450
443	694
443	548
443	681
443	385
807	611
512	467
859	253
745	890
262	977
733	986
733	886
867	497
867	561
241	737
241	379
241	442
241	376
241	270
891	792
891	763
891	379
928	778
928	74
928	270
928	646
129	109
129	588
129	757
943	12
943	811
943	467
783	270
783	899
506	946
506	817
675	584
353	155
353	998
353	213
704	671
704	685
704	87
704	445
704	280
376	779
949	901
949	278
949	886
668	559
687	12
687	523
687	364
142	144
142	34
142	218
142	814
756	615
968	973
126	431
929	386
995	862
963	9
963	179
963	955
963	70
858	189
858	386
858	869
858	450
858	958
89	12
89	218
828	737
828	486
828	86
828	169
121	678
121	614
121	895
245	775
245	385
394	618
394	509
394	213
153	952
153	467
153	491
153	809
153	974
998	523
998	416
998	445
998	646
793	472
685	881
818	735
818	799
818	429
717	792
717	603
173	287
173	996
398	753
398	937
328	416
328	838
328	302
622	477
729	123
729	266
280	386
280	391
280	799
467	179
467	670
467	266
959	933
959	470
402	540
402	750
225	9
225	31
225	405
719	174
283	594
137	23
137	252
812	450
501	1
501	560
73	19
73	253
73	267
73	838
223	275
223	364
223	494
655	750
10	956
313	678
313	178
186	275
186	890
186	839
186	379
289	987
678	59
678	70
678	525
678	164
678	514
918	973
199	31
207	934
207	287
405	63
385	778
584	265
302	253
302	164
302	725
302	531
302	567
393	923
393	494
497	56
497	711
497	273
497	958
734	926
95	150
95	696
70	956
70	823
701	763
701	509
701	947
293	304
293	663
725	805
725	899
144	12
340	823
340	360
750	477
750	287
750	889
814	531
814	429
924	679
407	836
34	371
34	204
34	193
772	93
886	364
986	43
986	211
825	982
763	603
763	431
763	754
492	778
492	603
492	495
492	947
477	193
477	674
162	36
162	133
162	900
713	32
713	78
713	811
164	672
164	805
164	769
164	194
164	587
97	379
923	435
31	603
906	395
56	371
279	44
279	130
279	646
253	130
832	74
832	934
832	978
255	246
255	982
255	502
877	696
877	735
877	958
213	515
213	611
603	333
926	178
926	676
587	270
587	876
674	706
866	12
829	626
829	130
829	431
247	45
247	659
555	914
555	889
416	817
249	386
249	463
681	309
681	130
681	607
518	263
518	862
269	189
269	712
269	663
269	724
252	263
390	724
473	123
956	115
455	40
455	672
455	679
531	459
531	270
993	626
993	721
993	491
737	55
737	560
737	557
737	421
43	309
43	131
43	552
109	123
109	864
109	120
507	366
507	790
507	413
463	865
754	267
525	87
872	341
872	107
872	798
872	273
864	777
174	59
174	386
953	267
32	8
306	987
306	838
178	59
178	149
930	179
900	270
900	318
705	465
605	78
605	567
799	548
591	216
111	671
111	454
111	582
111	952
955	63
955	515
778	9
778	952
778	712
778	773
811	182
811	371
811	706
582	179
582	219
582	659
263	115
263	515
304	782
904	371
904	741
904	712
645	150
645	87
645	442
865	672
865	278
570	560
12	309
445	567
366	278
366	805
218	712
218	649
952	805
491	523
491	548
491	360
77	27
77	246
515	465
773	639
773	996
755	189
676	557
676	395
504	978
614	618
48	55
115	672
115	821
543	219
937	450
454	27
684	809
62	933
360	93
360	219
379	364
671	548
663	987
663	893
628	78
466	28
466	133
466	514
371	996
371	505
548	46
155	216
150	149
666	341
741	133
431	706
431	149
431	889
585	465
585	318
777	139
211	557
987	27
193	753
465	391
775	514
679	933
679	540
552	735
567	442
876	341
876	856
133	528
179	45
27	890
27	333
27	459
557	346
557	893
45	618
45	711
45	523
333	971
333	395
272	395
639	78
639	672
495	395
588	346
472	982
8	782
8	341
28	694
856	736
921	442
346	643
421	951
422	364
996	643
649	341
649	511
107	971
107	982
972	287
972	958
721	139
791	19
791	364
182	9
182	869
470	782
55	753
189	577
93	774
